Year,County,Total_Deaths,Diseases_of_Heart,Malignant_Neoplasms,Accidents,COVID_19,Cerebrovascular_Diseases,Chronic_Lower_Respiratory_Diseases,Alzheimers_Disease,Diabetes_Mellitus,Nephritis_Nephrotic_Syndrome_Nephrosis,Influenza_and_Pneumonia,Septicemia,Intentional_Self_Harm,Chronic_Liver_Disease_Cirrhosis,All_Other_Causes
2021,Chicago,22882,4974,3946,2143,1946,1263,579,433,728,461,342,0,0,0,0
2021,Suburban Cook,24195,5285,4774,2053,1339,1394,738,890,580,515,280,0,0,0,0
2021,Crawford,238,45,54,27,9,12,12,6,2,3,1,0,0,0,0
2021,Cumberland,157,29,30,19,4,8,13,4,8,3,1,0,0,0,0
2021,DeKalb,894,180,172,70,57,43,41,34,23,14,11,0,0,0,0
2021,DeWitt,229,63,40,20,5,8,8,16,4,4,8,0,0,0,0
2021,Douglas,247,62,49,17,8,12,12,4,6,5,3,0,0,0,0
2021,DuPage,7004,1548,1440,394,305,461,216,300,182,150,94,0,0,0,0
2021,Edgar,278,53,43,42,13,10,10,7,7,8,8,0,0,0,0
2021,Edwards,89,17,20,17,3,11,2,2,1,2,0,0,0,0,0
2021,Effingham,430,68,79,54,29,22,14,19,15,5,2,0,0,0,0
2021,Fayette,244,44,47,30,10,13,13,13,6,6,2,0,0,0,0
2021,Ford,236,55,43,20,14,11,9,7,5,6,9,0,0,0,0
2021,Franklin,643,114,140,88,28,26,42,13,22,9,15,0,0,0,0
2021,Fulton,514,106,93,55,18,20,37,14,12,14,3,0,0,0,0
2021,Gallatin,91,24,18,8,4,4,7,6,0,2,0,0,0,0,0
2021,Greene,181,36,46,19,8,6,8,4,5,2,4,0,0,0,0
2021,Grundy,527,95,108,55,25,33,27,19,19,9,9,0,0,0,0
2021,Hamilton,103,21,19,18,5,3,9,4,1,1,2,0,0,0,0
2021,Hancock,238,53,37,24,11,12,11,5,10,12,1,0,0,0,0
2021,Hardin,83,20,16,11,3,4,5,1,1,1,0,0,0,0,0
2021,Henderson,109,25,23,10,7,3,5,2,5,3,2,0,0,0,0
2021,Henry,600,139,113,41,43,24,29,22,12,14,8,0,0,0,0
2021,Iroquois,418,89,88,43,23,21,14,19,19,5,5,0,0,0,0
2021,Jackson,612,135,111,65,30,25,21,16,17,15,8,0,0,0,0
2021,Jasper,124,26,28,13,4,7,3,2,2,2,1,0,0,0,0
2021,Jefferson,550,108,88,67,36,28,37,23,8,14,10,0,0,0,0
2021,Jersey,317,55,56,29,20,13,19,11,17,14,5,0,0,0,0
2021,Jo Daviess,260,55,61,18,13,12,7,9,7,6,2,0,0,0,0
2021,Johnson,176,24,37,32,6,4,12,1,7,3,3,0,0,0,0
2021,Kane,3908,725,787,326,231,256,130,122,91,91,83,0,0,0,0
2021,Kankakee,1378,346,257,132,68,77,54,38,25,23,25,0,0,0,0
2021,Kendall,782,144,169,61,46,36,31,17,16,26,13,0,0,0,0
2021,Knox,730,158,143,73,38,39,47,39,19,8,13,0,0,0,0
2021,Lake,5215,1034,1091,373,286,246,179,222,150,125,65,0,0,0,0
2021,LaSalle,1435,293,304,129,86,62,75,73,33,13,30,0,0,0,0
2021,Lawrence,197,42,41,20,5,12,23,3,5,3,2,0,0,0,0
2021,Lee,420,94,72,39,17,36,15,10,7,8,7,0,0,0,0
2021,Livingston,483,87,84,64,37,20,22,30,9,10,6,0,0,0,0
2021,Logan,332,58,61,30,11,20,17,21,5,10,4,0,0,0,0
2021,McDonough,323,66,43,32,14,25,18,11,8,8,3,0,0,0,0
2021,McHenry,2539,556,570,183,120,127,102,75,60,58,43,0,0,0,0
2021,McLean,1413,291,284,145,69,60,70,79,34,26,17,0,0,0,0
2021,Macon,1434,289,261,136,63,60,59,44,30,28,33,0,0,0,0
2021,Macoupin,647,133,119,70,38,43,33,14,20,16,5,0,0,0,0
2021,Madison,3381,717,586,319,228,239,162,89,101,62,46,0,0,0,0
2021,Marion,594,119,109,67,23,31,50,14,13,22,10,0,0,0,0
2021,Marshall,184,34,23,17,11,13,8,11,3,3,3,0,0,0,0
2021,Mason,222,49,44,20,16,11,10,5,8,2,2,0,0,0,0
2021,Massac,238,34,37,29,8,14,24,20,9,5,2,0,0,0,0
2021,Mercer,206,50,35,16,14,9,15,4,4,6,2,0,0,0,0
2021,Monroe,358,86,63,35,24,27,11,4,17,6,6,0,0,0,0
2021,Montgomery,460,68,82,69,37,32,32,14,7,7,3,0,0,0,0
2021,Morgan,438,97,86,31,17,15,29,14,10,6,7,0,0,0,0
2021,Moultrie,216,45,37,19,8,7,18,9,9,5,0,0,0,0,0
2021,Ogle,592,119,110,49,29,17,42,30,26,15,11,0,0,0,0
2021,Peoria,2150,449,384,212,132,97,103,82,49,33,31,0,0,0,0
2021,Perry,302,57,50,40,19,12,20,6,10,7,7,0,0,0,0
2021,Piatt,209,47,42,10,14,6,11,10,8,2,7,0,0,0,0
2021,Pike,236,43,43,32,12,13,7,2,13,4,1,0,0,0,0
2021,Pope,72,20,12,12,6,2,5,0,0,3,1,0,0,0,0
2021,Pulaski,107,21,13,16,5,6,6,5,3,6,1,0,0,0,0
2021,Putnam,71,15,16,8,7,5,0,1,0,1,1,0,0,0,0
2021,Randolph,444,97,86,50,28,23,24,14,27,5,6,0,0,0,0
2021,Richland,266,59,44,42,13,17,10,2,3,6,5,0,0,0,0
2021,Rock Island,1776,367,323,160,70,78,93,50,59,40,29,0,0,0,0
2021,St. Clair,3076,532,507,295,225,210,153,108,124,63,31,0,0,0,0
2021,Saline,423,67,61,53,17,16,31,5,21,10,4,0,0,0,0
2021,Sangamon,2119,458,427,141,144,75,109,60,43,44,38,0,0,0,0
2021,Schuyler,108,21,23,9,6,11,6,1,5,1,3,0,0,0,0
2021,Scott,69,20,11,6,4,3,5,3,0,0,1,0,0,0,0
2021,Shelby,321,56,67,48,13,10,13,10,11,2,4,0,0,0,0
2021,Stark,97,25,17,8,5,6,6,3,2,1,1,0,0,0,0
2021,Stephenson,654,98,122,93,39,31,29,13,25,18,10,0,0,0,0
2021,Tazewell,1718,367,281,165,102,93,85,75,46,34,22,0,0,0,0
2021,Union,278,59,51,32,12,19,12,6,7,8,4,0,0,0,0
2021,Vermilion,1186,194,226,157,64,51,90,29,39,18,11,0,0,0,0
2021,Wabash,161,28,34,15,7,8,9,8,3,9,1,0,0,0,0
2021,Warren,216,49,47,28,9,12,15,9,7,3,5,0,0,0,0
2021,Washington,167,31,31,21,9,17,8,5,1,4,2,0,0,0,0
2021,Wayne,242,51,41,29,14,13,9,6,5,5,3,0,0,0,0
2021,White,253,55,37,22,10,14,16,10,2,4,3,0,0,0,0
2021,White,757,162,139,79,37,34,35,17,12,20,11,0,0,0,0
2021,Will,889,154,150,97,46,29,67,23,21,35,20,0,0,0,0
2021,Winnebago,3541,765,621,303,264,187,191,148,82,84,54,0,0,0,0
2021,Woodford,421,90,72,58,14,25,13,24,11,4,4,0,0,0,0
2022,ILLINOIS,122977,26791,23622,7482,7149,6622,5324,4238,3526,2879,1969,0,0,0,0
2022,Adams,837,164,156,45,53,42,61,18,28,20,11,0,0,0,0
2022,Alexander,96,18,21,4,7,4,9,1,6,1,0,0,0,0,0
2022,Bond,193,53,43,8,16,10,6,3,7,3,1,0,0,0,0
2022,Boone,502,115,95,28,27,30,28,13,12,6,5,0,0,0,0
2022,Brown,56,12,8,2,3,3,4,2,2,0,0,0,0,0,0
2022,Bureau,425,94,84,36,28,24,25,14,2,16,6,0,0,0,0
2022,Calhoun,87,19,11,7,7,5,6,3,6,0,0,0,0,0,0
2022,Carroll,240,58,56,10,16,11,8,4,7,3,1,0,0,0,0
2022,Cass,128,20,26,2,6,11,8,2,7,1,7,0,0,0,0
2022,Champaign,1524,330,271,116,72,66,63,71,35,28,26,0,0,0,0
2022,Champaign,922,214,153,72,39,39,41,41,21,13,18,0,0,0,0
2022,Christian,447,122,79,10,33,20,31,10,5,9,14,0,0,0,0
2022,Clark,217,50,46,12,10,6,10,8,7,6,0,0,0,0,0
2022,Clay,190,57,41,10,13,10,9,7,2,7,4,0,0,0,0
2022,Clinton,371,107,77,16,23,15,17,9,11,8,6,0,0,0,0
2022,Coles,588,121,107,29,36,16,33,16,19,13,9,0,0,0,0
2022,Cook,45837,10270,8451,3268,2757,2578,1444,1451,1363,1080,764,0,0,0,0
2022,Chicago,22108,5018,3893,1959,1319,1164,623,506,739,505,375,0,0,0,0
2022,Suburban Cook,23729,5252,4558,1309,1438,1414,821,945,624,575,389,0,0,0,0
2022,Crawford,277,57,39,13,16,14,19,7,12,6,3,0,0,0,0
2022,Cumberland,125,30,19,4,8,6,5,5,4,1,2,0,0,0,0
2022,DeKalb,835,181,177,49,56,39,43,27,15,22,9,0,0,0,0
2022,DeWitt,186,49,35,5,11,6,12,13,4,1,3,0,0,0,0
2022,Douglas,239,42,50,17,18,18,8,11,3,3,8,0,0,0,0
2022,DuPage,7310,1551,1507,306,339,505,273,298,147,173,122,0,0,0,0
2022,Edgar,254,77,62,12,13,10,10,5,3,2,1,0,0,0,0
2022,Edwards,76,19,20,1,6,2,2,5,2,4,1,0,0,0,0
2022,Effingham,391,59,77,16,28,15,16,24,22,9,7,0,0,0,0
2022,Fayette,275,46,49,13,25,8,9,14,5,9,10,0,0,0,0
2022,Ford,195,52,29,5,13,11,11,9,6,5,5,0,0,0,0
2022,Franklin,591,104,113,25,45,30,51,13,35,12,8,0,0,0,0
2022,Fulton,532,105,99,20,41,13,38,22,14,12,8,0,0,0,0
2022,Gallatin,97,23,18,3,6,4,7,2,1,5,2,0,0,0,0
2022,Greene,198,43,35,10,17,12,11,5,9,6,7,0,0,0,0
2022,Grundy,518,119,110,28,34,32,14,9,13,12,10,0,0,0,0
2022,Hamilton,119,31,26,4,10,6,4,4,6,6,0,0,0,0,0
2022,Hancock,227,56,44,13,16,10,14,8,7,7,3,0,0,0,0
2022,Hardin,74,11,18,2,7,1,8,1,3,1,2,0,0,0,0
2022,Henderson,83,21,21,6,2,2,4,7,1,2,2,0,0,0,0
2022,Henry,580,132,127,19,42,24,40,8,14,10,11,0,0,0,0
2022,Iroquois,452,110,86,23,31,21,32,21,18,9,7,0,0,0,0
2022,Jackson,567,131,101,33,43,21,37,16,14,12,10,0,0,0,0
2022,Jasper,134,27,31,6,6,9,10,5,3,2,3,0,0,0,0
2022,Jefferson,506,113,105,33,30,13,40,26,15,11,10,0,0,0,0
2022,Jersey,295,70,61,10,21,15,24,10,13,4,3,0,0,0,0
2022,Jo Daviess,309,65,73,17,13,16,12,12,5,8,2,0,0,0,0
2022,Johnson,162,37,30,10,6,3,13,5,8,2,3,0,0,0,0
2022,Kane,3992,755,789,195,235,292,140,146,103,121,49,0,0,0,0
2022,Kankakee,1231,330,218,79,59,77,41,40,31,29,16,0,0,0,0
2022,Kendall,757,133,165,38,45,45,25,34,26,29,6,0,0,0,0
2022,Knox,742,161,139,33,55,30,42,37,16,24,13,0,0,0,0
2022,Lake,5433,1080,1165,282,290,237,201,219,142,147,89,0,0,0,0
2022,LaSalle,1383,338,250,101,78,63,89,83,23,21,20,0,0,0,0
2022,Lawrence,186,37,29,10,6,13,16,8,4,4,2,0,0,0,0
2022,Lee,415,104,84,16,17,17,17,12,8,12,7,0,0,0,0
2022,Livingston,497,126,87,24,37,25,39,20,9,7,10,0,0,0,0
2022,Logan,378,75,85,17,16,15,27,16,9,7,9,0,0,0,0
2022,McDonough,333,93,62,13,28,11,15,9,8,7,5,0,0,0,0
2022,McHenry,2620,570,602,120,109,149,112,88,76,57,34,0,0,0,0
2022,McLean,1433,319,278,76,78,68,86,84,48,29,24,0,0,0,0
2022,Macoupin,676,167,123,34,29,41,43,20,22,17,11,0,0,0,0
2022,Madison,3294,727,653,225,203,200,135,121,89,69,65,0,0,0,0
2022,Marion,584,130,116,37,48,19,53,15,16,13,6,0,0,0,0
2022,Marshall,182,51,32,13,11,9,6,8,1,5,3,0,0,0,0
2022,Mason,203,51,25,12,11,12,9,5,4,6,4,0,0,0,0
2022,Massac,235,34,41,10,9,12,18,27,10,3,3,0,0,0,0
2022,Menard,145,29,40,3,14,5,7,3,3,3,1,0,0,0,0
2022,Mercer,221,53,47,8,11,7,19,6,1,2,2,0,0,0,0
2022,Monroe,368,71,72,19,28,17,20,10,11,10,5,0,0,0,0
2022,Montgomery,384,70,90,15,23,25,23,13,9,6,6,0,0,0,0
2022,Morgan,473,102,93,29,31,21,30,13,7,14,3,0,0,0,0
2022,Moultrie,197,41,36,9,11,10,8,3,8,3,2,0,0,0,0
2022,Ogle,577,125,126,24,24,19,38,22,20,16,6,0,0,0,0
2022,Peoria,2054,427,378,164,114,110,93,83,52,29,29,0,0,0,0
2022,Perry,274,53,61,15,13,12,13,13,14,9,8,0,0,0,0
2022,Piatt,187,33,35,8,7,7,10,5,5,3,5,0,0,0,0
2022,Pike,238,48,33,15,25,12,24,5,6,3,5,0,0,0,0
2022,Pope,62,12,16,1,3,9,2,1,1,2,0,0,0,0,0
2022,Pulaski,102,43,17,3,3,4,4,0,2,1,1,0,0,0,0
2022,Putnam,49,13,10,3,3,3,4,2,1,2,0,0,0,0,0
2022,Randolph,382,82,77,26,23,24,25,8,6,10,3,0,0,0,0
2022,Richland,237,57,45,11,11,18,14,3,6,5,6,0,0,0,0
2022,Rock Island,1733,385,301,83,90,83,90,49,82,40,25,0,0,0,0
2022,St. Clair,2881,604,519,194,118,181,146,86,130,61,40,0,0,0,0
2022,Saline,369,84,65,19,25,11,25,8,20,9,9,0,0,0,0
2022,Sangamon,2228,480,407,140,102,93,107,67,60,50,45,0,0,0,0
2022,Schuyler,98,23,17,7,3,4,6,0,1,1,1,0,0,0,0
2022,Scott,69,13,16,2,5,2,3,3,5,2,2,0,0,0,0
2022,Shelby,290,59,67,13,25,20,14,7,4,7,4,0,0,0,0
2022,Stark,75,17,12,6,7,4,2,4,1,1,3,0,0,0,0
2022,Stephenson,636,131,113,31,62,30,31,22,20,14,14,0,0,0,0
2022,Union,233,55,53,9,9,8,21,10,11,8,3,0,0,0,0
2022,Vermilion,1156,209,222,72,58,49,84,28,46,22,22,0,0,0,0
2022,Wabash,167,28,36,3,8,9,15,8,3,9,2,0,0,0,0
2022,Warren,208,46,40,10,11,10,20,5,7,9,0,0,0,0,0
2022,Washington,181,39,40,12,8,4,12,8,6,4,5,0,0,0,0
2022,Wayne,269,49,52,10,20,5,17,20,12,5,4,0,0,0,0
2022,White,242,55,37,12,16,6,26,13,8,9,3,0,0,0,0
2022,White,775,164,167,37,52,52,33,14,18,17,12,0,0,0,0
2022,Will,5565,1151,1155,320,339,296,245,179,162,140,84,0,0,0,0
2022,Will,886,170,150,41,70,41,71,15,24,29,15,0,0,0,0
2022,Winnebago,3457,792,636,235,197,166,183,138,103,84,40,0,0,0,0
2022,Woodford,448,115,82,22,22,24,25,32,10,9,7,0,0,0,0
2022,ILLINOIS,122977,26791,23622,7482,7149,6622,5324,4238,3526,2879,1969,0,0,0,0
2022,Adams,837,164,156,45,53,42,61,18,28,20,11,0,0,0,0
2022,Alexander,96,18,21,4,7,4,9,1,6,1,0,0,0,0,0
2022,Bond,193,53,43,8,16,10,6,3,7,3,1,0,0,0,0
2022,Boone,502,115,95,28,27,30,28,13,12,6,5,0,0,0,0
2022,Brown,56,12,8,2,3,3,4,2,2,0,0,0,0,0,0
2022,Bureau,425,94,84,36,28,24,25,14,2,16,6,0,0,0,0
2022,Calhoun,87,19,11,7,7,5,6,3,6,0,0,0,0,0,0
2022,Carroll,240,58,56,10,16,11,8,4,7,3,1,0,0,0,0
2022,Cass,128,20,26,2,6,11,8,2,7,1,7,0,0,0,0
2022,Champaign,1524,330,271,116,72,66,63,71,35,28,26,0,0,0,0
2022,Champaign,922,214,153,72,39,39,41,41,21,13,18,0,0,0,0
2022,Christian,447,122,79,10,33,20,31,10,5,9,14,0,0,0,0
2022,Clark,217,50,46,12,10,6,10,8,7,6,0,0,0,0,0
2022,Clay,190,57,41,10,13,10,9,7,2,7,4,0,0,0,0
2022,Clinton,371,107,77,16,23,15,17,9,11,8,6,0,0,0,0
2022,Coles,588,121,107,29,36,16,33,16,19,13,9,0,0,0,0
2022,Cook,45837,10270,8451,3268,2757,2578,1444,1451,1363,1080,764,0,0,0,0
2022,Chicago,22108,5018,3893,1959,1319,1164,623,506,739,505,375,0,0,0,0
2022,Suburban Cook,23729,5252,4558,1309,1438,1414,821,945,624,575,389,0,0,0,0
2022,Crawford,277,57,39,13,16,14,19,7,12,6,3,0,0,0,0
2022,Cumberland,125,30,19,4,8,6,5,5,4,1,2,0,0,0,0
2022,DeKalb,835,181,177,49,56,39,43,27,15,22,9,0,0,0,0
2022,DeWitt,186,49,35,5,11,6,12,13,4,1,3,0,0,0,0
2022,Douglas,239,42,50,17,18,18,8,11,3,3,8,0,0,0,0
2022,DuPage,7310,1551,1507,306,339,505,273,298,147,173,122,0,0,0,0
2022,Edgar,254,77,62,12,13,10,10,5,3,2,1,0,0,0,0
2022,Edwards,76,19,20,1,6,2,2,5,2,4,1,0,0,0,0
2022,Effingham,391,59,77,16,28,15,16,24,22,9,7,0,0,0,0
2022,Fayette,275,46,49,13,25,8,9,14,5,9,10,0,0,0,0
2022,Ford,195,52,29,5,13,11,11,9,6,5,5,0,0,0,0
2022,Franklin,591,104,113,25,45,30,51,13,35,12,8,0,0,0,0
2022,Fulton,532,105,99,20,41,13,38,22,14,12,8,0,0,0,0
2022,Gallatin,97,23,18,3,6,4,7,2,1,5,2,0,0,0,0
2022,Greene,198,43,35,10,17,12,11,5,9,6,7,0,0,0,0
2022,Grundy,518,119,110,28,34,32,14,9,13,12,10,0,0,0,0
2022,Hamilton,119,31,26,4,10,6,4,4,6,6,0,0,0,0,0
2022,Hancock,227,56,44,13,16,10,14,8,7,7,3,0,0,0,0
2022,Hardin,74,11,18,2,7,1,8,1,3,1,2,0,0,0,0
2022,Henderson,83,21,21,6,2,2,4,7,1,2,2,0,0,0,0
2022,Henry,580,132,127,19,42,24,40,8,14,10,11,0,0,0,0
2022,Iroquois,452,110,86,23,31,21,32,21,18,9,7,0,0,0,0
2022,Jackson,567,131,101,33,43,21,37,16,14,12,10,0,0,0,0
2022,Jasper,134,27,31,6,6,9,10,5,3,2,3,0,0,0,0
2022,Jefferson,506,113,105,33,30,13,40,26,15,11,10,0,0,0,0
2022,Jersey,295,70,61,10,21,15,24,10,13,4,3,0,0,0,0
2022,Jo Daviess,309,65,73,17,13,16,12,12,5,8,2,0,0,0,0
2022,Johnson,162,37,30,10,6,3,13,5,8,2,3,0,0,0,0
2022,Kane,3992,755,789,195,235,292,140,146,103,121,49,0,0,0,0
2022,Kankakee,1231,330,218,79,59,77,41,40,31,29,16,0,0,0,0
2022,Kendall,757,133,165,38,45,45,25,34,26,29,6,0,0,0,0
2022,Knox,742,161,139,33,55,30,42,37,16,24,13,0,0,0,0
2022,Lake,5433,1080,1165,282,290,237,201,219,142,147,89,0,0,0,0
2022,LaSalle,1383,338,250,101,78,63,89,83,23,21,20,0,0,0,0
2022,Lawrence,186,37,29,10,6,13,16,8,4,4,2,0,0,0,0
2022,Lee,415,104,84,16,17,17,17,12,8,12,7,0,0,0,0
2022,Livingston,497,126,87,24,37,25,39,20,9,7,10,0,0,0,0
2022,Logan,378,75,85,17,16,15,27,16,9,7,9,0,0,0,0
2022,McDonough,333,93,62,13,28,11,15,9,8,7,5,0,0,0,0
2022,McHenry,2620,570,602,120,109,149,112,88,76,57,34,0,0,0,0
2022,McLean,1433,319,278,76,78,68,86,84,48,29,24,0,0,0,0
2022,Macoupin,676,167,123,34,29,41,43,20,22,17,11,0,0,0,0
2022,Madison,3294,727,653,225,203,200,135,121,89,69,65,0,0,0,0
2022,Marion,584,130,116,37,48,19,53,15,16,13,6,0,0,0,0
2022,Marshall,182,51,32,13,11,9,6,8,1,5,3,0,0,0,0
2022,Mason,203,51,25,12,11,12,9,5,4,6,4,0,0,0,0
2022,Massac,235,34,41,10,9,12,18,27,10,3,3,0,0,0,0
2022,Menard,145,29,40,3,14,5,7,3,3,3,1,0,0,0,0
2022,Mercer,221,53,47,8,11,7,19,6,1,2,2,0,0,0,0
2022,Monroe,368,71,72,19,28,17,20,10,11,10,5,0,0,0,0
2022,Montgomery,384,70,90,15,23,25,23,13,9,6,6,0,0,0,0
2022,Morgan,473,102,93,29,31,21,30,13,7,14,3,0,0,0,0
2022,Moultrie,197,41,36,9,11,10,8,3,8,3,2,0,0,0,0
2022,Ogle,577,125,126,24,24,19,38,22,20,16,6,0,0,0,0
2022,Peoria,2054,427,378,164,114,110,93,83,52,29,29,0,0,0,0
2022,Perry,274,53,61,15,13,12,13,13,14,9,8,0,0,0,0
2022,Piatt,187,33,35,8,7,7,10,5,5,3,5,0,0,0,0
2022,Pike,238,48,33,15,25,12,24,5,6,3,5,0,0,0,0
2022,Pope,62,12,16,1,3,9,2,1,1,2,0,0,0,0,0
2022,Pulaski,102,43,17,3,3,4,4,0,2,1,1,0,0,0,0
2022,Putnam,49,13,10,3,3,3,4,2,1,2,0,0,0,0,0
2022,Randolph,382,82,77,26,23,24,25,8,6,10,3,0,0,0,0
2022,Richland,237,57,45,11,11,18,14,3,6,5,6,0,0,0,0
2022,Rock Island,1733,385,301,83,90,83,90,49,82,40,25,0,0,0,0
2022,St. Clair,2881,604,519,194,118,181,146,86,130,61,40,0,0,0,0
2022,Saline,369,84,65,19,25,11,25,8,20,9,9,0,0,0,0
2022,Sangamon,2228,480,407,140,102,93,107,67,60,50,45,0,0,0,0
2022,Schuyler,98,23,17,7,3,4,6,0,1,1,1,0,0,0,0
2022,Scott,69,13,16,2,5,2,3,3,5,2,2,0,0,0,0
2022,Shelby,290,59,67,13,25,20,14,7,4,7,4,0,0,0,0
2022,Stark,75,17,12,6,7,4,2,4,1,1,3,0,0,0,0
2022,Stephenson,636,131,113,31,62,30,31,22,20,14,14,0,0,0,0
2022,Union,233,55,53,9,9,8,21,10,11,8,3,0,0,0,0
2022,Vermilion,1156,209,222,72,58,49,84,28,46,22,22,0,0,0,0
2022,Wabash,167,28,36,3,8,9,15,8,3,9,2,0,0,0,0
2022,Warren,208,46,40,10,11,10,20,5,7,9,0,0,0,0,0
2022,Washington,181,39,40,12,8,4,12,8,6,4,5,0,0,0,0
2022,Wayne,269,49,52,10,20,5,17,20,12,5,4,0,0,0,0
2022,White,242,55,37,12,16,6,26,13,8,9,3,0,0,0,0
2022,White,775,164,167,37,52,52,33,14,18,17,12,0,0,0,0
2022,Will,5565,1151,1155,320,339,296,245,179,162,140,84,0,0,0,0
2022,Will,886,170,150,41,70,41,71,15,24,29,15,0,0,0,0
2022,Winnebago,3457,792,636,235,197,166,183,138,103,84,40,0,0,0,0
2022,Woodford,448,115,82,22,22,24,25,32,10,9,7,0,0,0,0
2017,ILLINOIS,109726,25393,24147,6021,6017,5734,4021,2927,2566,2402,1815,0,0,0,0
2017,Adams,814,193,170,39,26,44,48,24,21,24,28,0,0,0,0
2017,Alexander,96,21,20,8,1,12,4,4,4,2,3,0,0,0,0
2017,Bond,174,48,41,6,10,5,7,4,3,2,3,0,0,0,0
2017,Boone,431,95,85,22,26,29,17,15,10,5,3,0,0,0,0
2017,Brown,71,13,18,7,2,2,2,2,2,0,2,0,0,0,0
2017,Bureau,387,94,95,21,20,27,8,4,15,18,8,0,0,0,0
2017,Calhoun,51,12,14,1,3,4,4,2,2,0,1,0,0,0,0
2017,Carroll,194,44,52,11,9,13,2,6,5,3,1,0,0,0,0
2017,Cass,138,38,19,7,6,10,2,5,7,5,1,0,0,0,0
2017,Champaign,1368,281,310,53,85,68,74,25,23,34,18,0,0,0,0
2017,Christian,408,99,91,16,23,23,8,14,14,8,8,0,0,0,0
2017,Clark,185,53,40,13,7,7,8,4,4,2,2,0,0,0,0
2017,Clay,155,37,28,6,6,11,4,5,14,6,0,0,0,0,0
2017,Clinton,382,111,61,25,20,22,11,6,13,9,8,0,0,0,0
2017,Coles,464,125,75,30,25,30,14,13,12,15,8,0,0,0,0
2017,Cook,41266,9906,9159,2506,2258,1685,1352,1161,951,908,621,0,0,0,0
2017,Chicago,19742,4784,4268,1195,1261,734,538,617,452,436,313,0,0,0,0
2017,Cook,21524,5122,4891,1311,997,951,814,544,499,472,308,0,0,0,0
2017,Crawford,225,53,47,10,14,14,11,2,3,6,5,0,0,0,0
2017,Cumberland,127,29,34,8,3,9,3,1,1,2,4,759,159,167,42
2017,DeWitt,203,48,36,9,11,23,11,4,3,2,7,0,0,0,0
2017,Douglas,232,54,54,14,12,17,13,2,8,1,4,0,0,0,0
2017,DuPage,6305,1388,1468,382,295,274,254,134,135,124,78,0,0,0,0
2017,Edgar,228,45,37,12,11,28,5,7,6,4,2,0,0,0,0
2017,Edwards,82,24,17,7,4,5,0,1,5,3,0,0,0,0,0
2017,Effingham,363,92,49,24,13,26,23,13,6,9,5,0,0,0,0
2017,Fayette,227,47,56,9,10,15,11,14,4,7,5,0,0,0,0
2017,Ford,203,54,38,7,7,15,20,6,3,2,3,0,0,0,0
2017,Franklin,515,115,114,23,32,41,30,16,5,15,13,0,0,0,0
2017,Fulton,467,99,97,19,26,34,26,12,11,12,5,0,0,0,0
2017,Gallatin,85,23,22,4,3,5,6,0,2,4,2,0,0,0,0
2017,Greene,164,37,28,7,18,16,5,11,1,7,3,0,0,0,0
2017,Grundy,429,84,105,11,15,39,10,15,6,15,8,0,0,0,0
2017,Hamilton,117,32,24,6,4,12,6,3,3,2,1,0,0,0,0
2017,Hancock,222,56,40,10,12,12,7,7,4,5,7,0,0,0,0
2017,Hardin,80,18,23,1,3,6,2,3,4,1,1,0,0,0,0
2017,Henderson,88,16,22,5,5,8,4,2,0,1,2,0,0,0,0
2017,Henry,522,137,104,24,18,43,16,15,13,14,9,0,0,0,0
2017,Iroquois,386,93,92,13,23,27,21,7,12,8,9,0,0,0,0
2017,Jackson,499,113,104,24,35,28,12,21,13,11,11,0,0,0,0
2017,Jasper,100,34,13,6,5,9,5,4,1,3,1,0,0,0,0
2017,Jefferson,472,121,94,22,29,35,26,8,10,13,4,0,0,0,0
2017,Jersey,303,73,44,14,25,22,17,14,8,5,6,0,0,0,0
2017,Jo Daviess,259,63,76,13,16,8,9,5,5,1,4,0,0,0,0
2017,Johnson,149,29,38,4,8,13,2,4,3,2,9,0,0,0,0
2017,Kane,3351,679,786,186,187,148,84,89,88,76,66,0,0,0,0
2017,Kankakee,1225,273,272,75,76,57,66,26,31,41,21,0,0,0,0
2017,Kendall,561,113,143,33,43,30,12,18,15,11,5,0,0,0,0
2017,Knox,670,166,148,32,23,66,31,17,10,17,13,0,0,0,0
2017,Lake,4693,932,1165,216,235,227,192,145,97,74,89,0,0,0,0
2017,LaSalle,1354,317,281,53,95,85,69,39,27,38,13,0,0,0,0
2017,Lawrence,194,46,31,8,8,11,14,8,7,4,6,0,0,0,0
2017,Lee,392,90,96,27,17,32,17,8,8,9,5,0,0,0,0
2017,Livingston,456,107,87,25,24,33,32,11,9,9,6,0,0,0,0
2017,Logan,331,57,69,15,18,34,22,10,10,11,7,316,74,71,22
2017,McHenry,2194,483,539,112,185,108,74,76,38,31,36,0,0,0,0
2017,McLean,1217,289,273,42,80,71,78,22,18,23,16,0,0,0,0
2017,Macon,1256,248,268,77,54,64,43,26,36,35,25,0,0,0,0
2017,Macoupin,573,143,132,39,31,29,17,14,8,8,11,0,0,0,0
2017,Madison,2944,742,605,158,203,151,149,71,61,67,43,0,0,0,0
2017,Marion,534,141,125,17,28,44,21,9,20,8,16,0,0,0,0
2017,Marshall,185,44,47,15,8,4,9,3,4,6,4,0,0,0,0
2017,Mason,204,38,49,8,10,16,12,9,9,4,4,0,0,0,0
2017,Massac,217,57,36,13,9,19,14,3,11,4,3,0,0,0,0
